Ejercicio,Mes,Titulo_Codigo,Titulo_Descripcion,CI_Clase_Codigo,CI_Clase_Descripcion,CI_Subclase_Codigo,CI_Subclase_Descripcion,CI_Grupo_Codigo,CI_Grupo_Descripcion,CI_Subgrupo_Codigo,CI_Subgrupo_Descripcion,CI_Partida_Codigo,CI_Partida_Descripcion,CI_Subpartida_Codigo,CI_Subpartida_Descripcion,CI_Renglon_Codigo,CI_Renglon_Descripcion,CI_Subrenglon_Codigo,CI_Subrenglon_Descripcion,CI_Fuente_Codigo,CI_Fuente_Descripcion,FF_Codigo,FF_Descripcion,FF_Clase2,PI_Monto,PP_Monto,PA_Monto
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201043,Impuestos específicos sobre los jabones de tocador . Ley Nº 8114,1132010431,Importaciones,1132010431001,Importaciones,001,Ingresos Corrientes,INTERNO,"3.008.000.000,00","3.008.000.000,00","969.382.595,90"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201043,Impuestos específicos sobre los jabones de tocador . Ley Nº 8114,1132010431,Importaciones,1132010431001,Importaciones,001,Ingresos Corrientes,INTERNO,"3.008.000.000,00","3.008.000.000,00","1.110.623.896,38"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201043,Impuestos específicos sobre los jabones de tocador . Ley Nº 8114,1132010431,Importaciones,1132010431001,Importaciones,001,Ingresos Corrientes,INTERNO,"3.008.000.000,00","3.008.000.000,00","1.339.716.392,03"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201043,Impuestos específicos sobre los jabones de tocador . Ley Nº 8114,1132010431,Importaciones,1132010431001,Importaciones,001,Ingresos Corrientes,INTERNO,"3.008.000.000,00","3.008.000.000,00","1.610.699.737,85"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201043,Impuestos específicos sobre los jabones de tocador . Ley Nº 8114,1132010431,Importaciones,1132010431001,Importaciones,001,Ingresos Corrientes,INTERNO,"3.008.000.000,00","3.008.000.000,00","1.834.572.080,37"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201043,Impuestos específicos sobre los jabones de tocador . Ley Nº 8114,1132010431,Importaciones,1132010431001,Importaciones,001,Ingresos Corrientes,INTERNO,"3.008.000.000,00","3.008.000.000,00","2.012.825.238,35"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","334.549.951,00"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","768.258.551,00"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","1.213.278.125,00"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","1.710.600.473,00"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","2.151.977.892,00"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","2.650.682.830,00"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","3.110.619.534,00"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","3.616.140.797,00"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010441,Impuesto al Cemento Ley No. 9829 Interno,1132010441001,Impuesto al Cemento Ley No. 9829 Interno,001,Ingresos Corrientes,INTERNO,"5.850.000.000,00","5.850.000.000,00","4.070.685.785,00"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","13.162.510,54"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","16.775.155,22"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","23.258.868,81"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","45.549.108,12"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","54.656.884,68"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","67.531.973,51"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","86.342.027,77"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","88.094.367,19"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201044,Impuesto al Cemento,1132010442,Impuesto al Cemento Ley No. 9829 Importado,1132010442001,Impuesto al Cemento Ley No. 9829 Importado,001,Ingresos Corrientes,INTERNO,"100.000.000,00","100.000.000,00","136.206.498,40"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","15.954,00"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","37.226,00"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","58.737,00"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","69.370,00"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","80.138,00"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","80.138,00"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","80.138,00"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","87.137,00"
2025,9,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010451,Impuesto a los productos de tabaco (Interno),1132010451001,Impuesto a los productos de tabaco (Interno),001,Ingresos Corrientes,INTERNO,"0,00","0,00","152.014,00"
2025,1,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","1.385.751.334,34"
2025,2,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","3.047.387.949,60"
2025,3,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","4.749.761.217,45"
2025,4,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","6.478.841.152,20"
2025,5,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","8.649.128.825,02"
2025,6,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","9.939.804.070,99"
2025,7,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","12.019.951.273,97"
2025,8,206,Ministerio de Hacienda,1,INGRESOS CORRIENTES,11,INGRESOS TRIBUTARIOS,113,IMPUESTOS SOBRE BIENES Y SERVICIOS,1132,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES Y SERVICIOS,113201,IMPUESTOS ESPECÍFICOS SOBRE LA PRODUCCIÓN Y CONSUM O DE BIENES,11320104,Impuestos específicos sobre bienes manufacturados,113201045,Impuesto a los productos de tabaco,1132010452,Importaciones,1132010452001,Importaciones,001,Ingresos Corrientes,INTERNO,"30.765.000.000,00","30.765.000.000,00","14.063.998.405,06"
